"sub","ses","task","datatype","trial_n","cold_t","warm_t","burn_yn","temp_cw"
"6","1","fast","beh",26,9,44.4000015258789,0,1
"6","1","fast","beh",27,0,44.2000007629395,1,1
"6","1","fast","beh",28,9,48.2999992370605,1,1
"6","1","fast","beh",29,18,42.2000007629395,0,0
"6","1","fast","beh",30,21,35.5,0,1
"6","1","fast","beh",31,15,41.2999992370605,1,0
"6","1","fast","beh",32,27,41.7000007629395,0,1
"6","1","fast","beh",33,18,35.2999992370605,0,0
"6","1","fast","beh",34,12,39.2000007629395,0,0
"6","1","fast","beh",35,3,33.4000015258789,0,0
"6","1","fast","beh",36,9,45.2999992370605,1,1
"6","1","fast","beh",37,3,40.7999992370605,1,0
"6","1","fast","beh",38,0,30.7000007629395,1,0
"6","1","fast","beh",39,24,42.5999984741211,0,1
"6","1","fast","beh",40,24,43.2999992370605,0,1
"6","1","fast","beh",41,24,43.9000015258789,0,0
"6","1","fast","beh",42,18,44.7999992370605,1,0
"6","1","fast","beh",43,9,42.5,1,0
"6","1","fast","beh",44,9,32.2999992370605,0,0
"6","1","fast","beh",45,27,46.7000007629395,1,1
"6","1","fast","beh",46,24,43,1,1
"6","1","fast","beh",47,27,48.5,1,0
"6","1","fast","beh",48,27,47.4000015258789,1,1
"6","1","fast","beh",49,18,45.7000007629395,1,0
"6","1","fast","beh",50,27,43.5999984741211,0,1
"6","1","fast","beh",51,27,49,1,1
"6","1","fast","beh",52,18,42.2999992370605,0,0
"6","1","fast","beh",53,3,33.2000007629395,0,0
"6","1","fast","beh",54,27,44.2000007629395,0,1
"6","1","fast","beh",55,24,43.2000007629395,0,0
"6","1","fast","beh",56,9,38.2000007629395,0,0
"6","1","fast","beh",57,24,45.2999992370605,1,0
"6","1","fast","beh",58,0,30.3999996185303,1,0
"6","1","fast","beh",59,15,42.7000007629395,0,1
"6","1","fast","beh",60,21,44,0,1
"6","1","fast","beh",61,27,44.2000007629395,1,1
"6","1","fast","beh",62,27,43.5999984741211,0,1
"6","1","fast","beh",63,9,35.5,0,0
"6","1","fast","beh",64,12,40,0,0
"6","1","fast","beh",65,12,40.5,0,0
"6","1","fast","beh",66,6,37.7000007629395,1,0
"6","1","fast","beh",67,9,38.9000015258789,0,1
"6","1","fast","beh",68,6,35.2000007629395,1,0
"6","1","fast","beh",69,9,38.5,0,0
"6","1","fast","beh",70,9,35,0,0
"6","1","fast","beh",71,12,37.2000007629395,0,0
"6","1","fast","beh",72,15,45.5999984741211,1,0
"6","1","fast","beh",73,18,40.7000007629395,0,0
"6","1","fast","beh",74,27,44.4000015258789,1,1
"6","1","fast","beh",75,9,39.2000007629395,0,0
"6","1","fast","beh",76,21,47.7999992370605,1,1
"6","1","fast","beh",77,21,47.2000007629395,1,1
"6","1","fast","beh",78,6,40.4000015258789,1,0
"6","1","fast","beh",79,9,41.7000007629395,1,1
"6","1","fast","beh",80,21,42.5,0,0
"6","1","fast","beh",81,18,45.2000007629395,1,1
"6","1","fast","beh",82,27,48,1,0
"6","1","fast","beh",83,12,39.5,1,0
"6","1","fast","beh",84,3,35.2999992370605,1,0
"6","1","fast","beh",85,3,32.2000007629395,1,0
"6","1","fast","beh",86,9,35.2999992370605,1,0
"6","1","fast","beh",87,18,39.5,0,1
"6","1","fast","beh",88,12,41.7000007629395,1,0
"6","1","fast","beh",89,18,40,0,0
"6","1","fast","beh",90,6,35.2000007629395,0,0
"6","1","fast","beh",91,3,34.7000007629395,1,0
"6","1","fast","beh",92,12,40.9000015258789,1,0
"6","1","fast","beh",93,12,39,0,0
"6","1","fast","beh",94,24,43.2000007629395,1,0
"6","1","fast","beh",95,9,37.2999992370605,1,0
"6","1","fast","beh",96,9,35.2999992370605,0,0
"6","1","fast","beh",97,6,35.2000007629395,1,0
"6","1","fast","beh",98,15,42.4000015258789,0,1
"6","1","fast","beh",99,24,47.0999984741211,1,1
"6","1","fast","beh",100,24,44.7999992370605,1,1
"7","1","fast","beh",1,27,35,0,0
"7","1","fast","beh",2,24,47.5999984741211,1,1
"7","1","fast","beh",3,12,33.0999984741211,1,0
"7","1","fast","beh",4,27,41.2999992370605,0,0
"7","1","fast","beh",5,21,38.0999984741211,0,0
"7","1","fast","beh",6,24,47.4000015258789,1,1
"7","1","fast","beh",7,12,32.7999992370605,0,0
"7","1","fast","beh",8,0,31,0,0
"7","1","fast","beh",9,3,42.0999984741211,1,1
"7","1","fast","beh",10,3,33.7999992370605,0,0
"7","1","fast","beh",11,6,36.4000015258789,0,1
"7","1","fast","beh",12,27,40.0999984741211,0,1
"7","1","fast","beh",13,18,36.7999992370605,0,0
"7","1","fast","beh",14,21,43.0999984741211,1,1
"7","1","fast","beh",15,6,42.0999984741211,1,1
"7","1","fast","beh",16,12,37.2000007629395,1,0
"7","1","fast","beh",17,15,44.0999984741211,1,1
"7","1","fast","beh",18,12,41.5999984741211,1,1
"7","1","fast","beh",19,9,31,0,0
"7","1","fast","beh",20,12,36.4000015258789,1,0
"7","1","fast","beh",21,21,43.7000007629395,1,1
"7","1","fast","beh",22,24,45.9000015258789,1,1
"7","1","fast","beh",23,6,33.5999984741211,1,0
"7","1","fast","beh",24,9,36,0,0
"7","1","fast","beh",25,9,34.0999984741211,0,0
"7","1","fast","beh",26,12,31.2999992370605,0,1
"7","1","fast","beh",27,18,41.5999984741211,1,1
"7","1","fast","beh",28,15,39.4000015258789,0,0
"7","1","fast","beh",29,6,35.0999984741211,0,0
"7","1","fast","beh",30,12,42.4000015258789,1,1
"7","1","fast","beh",31,15,37.9000015258789,0,1
"7","1","fast","beh",32,24,38.0999984741211,0,1
"7","1","fast","beh",33,18,43.5999984741211,0,1
"7","1","fast","beh",34,0,30.3999996185303,0,0
"7","1","fast","beh",35,18,40.2999992370605,0,1
"7","1","fast","beh",36,24,43.7999992370605,1,1
"7","1","fast","beh",37,9,43.5999984741211,0,0
"7","1","fast","beh",38,0,31.3999996185303,1,0
"7","1","fast","beh",39,3,45.4000015258789,1,1
"7","1","fast","beh",40,12,46.0999984741211,1,1
"7","1","fast","beh",41,24,43.2999992370605,0,1
"7","1","fast","beh",42,12,45.5,1,1
"7","1","fast","beh",43,6,30.6000003814697,0,1
"7","1","fast","beh",44,15,45.7999992370605,1,1
"7","1","fast","beh",45,21,36,1,1
"7","1","fast","beh",46,15,45.5,1,1
"7","1","fast","beh",47,6,30.7000007629395,0,0
"7","1","fast","beh",48,6,43.4000015258789,1,1
"7","1","fast","beh",49,6,37.0999984741211,1,0
"7","1","fast","beh",50,6,30.6000003814697,1,0
"7","1","fast","beh",51,24,36.7000007629395,0,0
"7","1","fast","beh",52,21,41.0999984741211,1,1
"7","1","fast","beh",53,24,36.7999992370605,0,1
"7","1","fast","beh",54,18,33.0999984741211,0,0
"7","1","fast","beh",55,24,49.0999984741211,1,1
"7","1","fast","beh",56,27,40,0,1
"7","1","fast","beh",57,6,41,0,0
"7","1","fast","beh",58,15,38.5,0,0
"7","1","fast","beh",59,21,41.5999984741211,0,1
"7","1","fast","beh",60,3,36.4000015258789,1,0
"7","1","fast","beh",61,12,37.7000007629395,1,0
"7","1","fast","beh",62,18,39.7999992370605,0,0
"7","1","fast","beh",63,0,34.7999992370605,1,1
"7","1","fast","beh",64,18,34.2000007629395,0,0
"7","1","fast","beh",65,12,43.2000007629395,0,0
"7","1","fast","beh",66,12,32,0,0
"7","1","fast","beh",67,27,40.9000015258789,0,1
"7","1","fast","beh",68,27,41.4000015258789,0,1
"7","1","fast","beh",69,6,36.0999984741211,1,0
"7","1","fast","beh",70,6,41.2999992370605,1,1
"7","1","fast","beh",71,18,46.2999992370605,1,1
"7","1","fast","beh",72,9,36.2000007629395,0,0
"7","1","fast","beh",73,6,41.2000007629395,0,1
"7","1","fast","beh",74,9,37.2999992370605,0,1
"7","1","fast","beh",75,18,46.9000015258789,1,1
"7","1","fast","beh",76,21,48.4000015258789,1,1
"7","1","fast","beh",77,3,30.3999996185303,0,0
"7","1","fast","beh",78,27,47,1,1
"7","1","fast","beh",79,9,32.2999992370605,0,0
"7","1","fast","beh",80,15,45.2999992370605,1,1
"7","1","fast","beh",81,15,34.2000007629395,0,1
"7","1","fast","beh",82,18,35.5,0,1
"7","1","fast","beh",83,27,46.2000007629395,1,1
"7","1","fast","beh",84,18,35.4000015258789,0,1
"7","1","fast","beh",85,18,46.5,1,1
"7","1","fast","beh",86,6,37.4000015258789,0,0
"7","1","fast","beh",87,3,31.7000007629395,0,0
"7","1","fast","beh",88,15,45.5,1,1
"7","1","fast","beh",89,21,47.5,1,1
"7","1","fast","beh",90,6,43.4000015258789,0,1
"7","1","fast","beh",91,3,37.9000015258789,1,1
"7","1","fast","beh",92,9,38.5999984741211,0,1
"7","1","fast","beh",93,18,46.4000015258789,1,1
"7","1","fast","beh",94,21,41.9000015258789,0,1
"7","1","fast","beh",95,15,45.5,0,1
"7","1","fast","beh",96,21,42.2999992370605,0,1
"7","1","fast","beh",97,18,46.7999992370605,1,1
"7","1","fast","beh",98,21,37,1,0
"7","1","fast","beh",99,12,39.2999992370605,1,1
"7","1","fast","beh",100,NA,NA,NA,NA
"8","1","fast","beh",1,27,35,0,0
"8","1","fast","beh",2,12,37,0,1
"8","1","fast","beh",3,6,45.5999984741211,1,1
"8","1","fast","beh",4,9,39.9000015258789,1,1
"8","1","fast","beh",5,27,48,1,1
"8","1","fast","beh",6,15,41.4000015258789,0,0
"8","1","fast","beh",7,9,37.7000007629395,0,1
"8","1","fast","beh",8,3,30.5,1,0
"8","1","fast","beh",9,9,36,0,0
"8","1","fast","beh",10,27,32.5999984741211,0,0
"8","1","fast","beh",11,9,38.0999984741211,1,1
"8","1","fast","beh",12,6,35.2000007629395,1,0
"8","1","fast","beh",13,9,48.9000015258789,1,1
"8","1","fast","beh",14,24,32.7999992370605,0,0
"8","1","fast","beh",15,6,33.5999984741211,1,0
"8","1","fast","beh",16,21,42.2999992370605,0,1
"8","1","fast","beh",17,0,37.5,1,0
"8","1","fast","beh",18,0,34.5999984741211,1,0
"8","1","fast","beh",19,3,36.9000015258789,0,1
"8","1","fast","beh",20,18,41.0999984741211,0,1
"8","1","fast","beh",21,3,42.5,1,1
"8","1","fast","beh",22,3,40.7999992370605,1,0
"8","1","fast","beh",23,21,36.2000007629395,0,1
"8","1","fast","beh",24,6,33.4000015258789,1,0
"8","1","fast","beh",25,6,40.7000007629395,0,1
"8","1","fast","beh",26,27,40.7000007629395,0,1
"8","1","fast","beh",27,12,48.2000007629395,1,1
"8","1","fast","beh",28,6,33.4000015258789,1,0
"8","1","fast","beh",29,15,31.2999992370605,0,0
"8","1","fast","beh",30,15,33.0999984741211,0,0
"8","1","fast","beh",31,18,37,0,0
"8","1","fast","beh",32,21,40.7999992370605,0,1
"8","1","fast","beh",33,24,44.4000015258789,1,1
"8","1","fast","beh",34,21,46.2000007629395,1,1
"8","1","fast","beh",35,9,42.9000015258789,1,0
"8","1","fast","beh",36,9,35.5999984741211,1,0
"8","1","fast","beh",37,24,47.4000015258789,1,1
"8","1","fast","beh",38,0,32.5999984741211,1,0
"8","1","fast","beh",39,12,43.7000007629395,0,1
"8","1","fast","beh",40,9,35.4000015258789,0,0
"8","1","fast","beh",41,27,49.5,1,1
"8","1","fast","beh",42,15,40.2000007629395,0,0
"8","1","fast","beh",43,15,47.5999984741211,1,1
"8","1","fast","beh",44,15,47.0999984741211,1,1
"8","1","fast","beh",45,27,48.4000015258789,1,1
"8","1","fast","beh",46,9,35.7999992370605,0,0
"8","1","fast","beh",47,21,44,0,1
"8","1","fast","beh",48,12,44.7999992370605,1,1
"8","1","fast","beh",49,27,48,1,1
"8","1","fast","beh",50,15,46.2000007629395,0,0
"8","1","fast","beh",51,6,34.2000007629395,1,0
"8","1","fast","beh",52,3,30.7999992370605,1,0
"8","1","fast","beh",53,15,40.2999992370605,0,1
"8","1","fast","beh",54,18,42.5999984741211,0,1
"8","1","fast","beh",55,6,33.5999984741211,0,0
"8","1","fast","beh",56,3,37.0999984741211,1,1
"8","1","fast","beh",57,12,45,0,1
"8","1","fast","beh",58,9,43.4000015258789,0,0
"8","1","fast","beh",59,18,43.7999992370605,0,1
"8","1","fast","beh",60,0,31.7000007629395,1,0
"8","1","fast","beh",61,9,37.2999992370605,0,0
"8","1","fast","beh",62,12,33.4000015258789,0,0
"8","1","fast","beh",63,27,43.9000015258789,0,1
"8","1","fast","beh",64,15,42.5999984741211,0,1
"8","1","fast","beh",65,21,47.0999984741211,1,1
"8","1","fast","beh",66,21,46.7000007629395,1,1
"8","1","fast","beh",67,9,31.6000003814697,0,0
"8","1","fast","beh",68,12,40.2000007629395,0,1
"8","1","fast","beh",69,18,38.7999992370605,0,1
"8","1","fast","beh",70,15,48.5999984741211,1,1
"8","1","fast","beh",71,3,31.6000003814697,1,0
"8","1","fast","beh",72,9,32,0,0
"8","1","fast","beh",73,21,46.7000007629395,1,1
"8","1","fast","beh",74,3,36.9000015258789,1,0
"8","1","fast","beh",75,9,37.5999984741211,0,0
"8","1","fast","beh",76,3,36.7999992370605,1,1
"8","1","fast","beh",77,9,32.0999984741211,0,0
"8","1","fast","beh",78,3,31.1000003814697,1,0
"8","1","fast","beh",79,15,42.5,0,1
"8","1","fast","beh",80,12,34.7999992370605,0,0
"8","1","fast","beh",81,6,34.5999984741211,1,0
"8","1","fast","beh",82,21,46.9000015258789,1,1
"8","1","fast","beh",83,3,36.0999984741211,1,0
"8","1","fast","beh",84,21,46.7000007629395,0,1
"8","1","fast","beh",85,18,39.4000015258789,0,0
"8","1","fast","beh",86,9,32,0,0
"8","1","fast","beh",87,12,45.7000007629395,1,1
"8","1","fast","beh",88,27,45.4000015258789,1,1
"8","1","fast","beh",89,24,43.0999984741211,0,1
"8","1","fast","beh",90,24,48.7000007629395,1,1
"8","1","fast","beh",91,9,42.9000015258789,0,1
"8","1","fast","beh",92,12,40.2000007629395,0,0
"8","1","fast","beh",93,6,34.5999984741211,0,0
"8","1","fast","beh",94,12,34.9000015258789,0,0
"8","1","fast","beh",95,9,32.4000015258789,1,0
"8","1","fast","beh",96,9,37.7000007629395,0,1
"8","1","fast","beh",97,24,48.7000007629395,1,1
"8","1","fast","beh",98,9,32.2000007629395,1,0
"8","1","fast","beh",99,12,40.0999984741211,1,1
"8","1","fast","beh",100,6,40,0,1
"9","1","fast","beh",1,27,35,0,0
"9","1","fast","beh",2,9,33,1,0
"9","1","fast","beh",3,15,33.5999984741211,0,0
"9","1","fast","beh",4,9,32.4000015258789,0,0
"9","1","fast","beh",5,15,38,0,0
"9","1","fast","beh",6,0,34.7000007629395,1,0
"9","1","fast","beh",7,12,37.7000007629395,0,1
"9","1","fast","beh",8,24,48.5,1,1
"9","1","fast","beh",9,9,37.2000007629395,0,0
"9","1","fast","beh",10,3,36.4000015258789,1,1
"9","1","fast","beh",11,15,40.5999984741211,0,1
"9","1","fast","beh",12,6,48.4000015258789,1,1
"9","1","fast","beh",13,27,49.7000007629395,1,1
"9","1","fast","beh",14,9,48,1,1
"9","1","fast","beh",15,3,33.9000015258789,0,0
"9","1","fast","beh",16,18,32.7000007629395,0,0
"9","1","fast","beh",17,18,34.5,0,0
"9","1","fast","beh",18,6,44.5,0,1
"9","1","fast","beh",19,3,38.2000007629395,1,1
"9","1","fast","beh",20,18,32.7999992370605,0,1
"9","1","fast","beh",21,6,38.4000015258789,0,0
"9","1","fast","beh",22,12,32.2000007629395,0,1
"9","1","fast","beh",23,6,48.4000015258789,1,1
"9","1","fast","beh",24,0,42.5999984741211,1,0
"9","1","fast","beh",25,9,33,0,0
"9","1","fast","beh",26,3,43.7000007629395,0,1
"9","1","fast","beh",27,15,43.5999984741211,0,1
"9","1","fast","beh",28,3,39,0,0
"9","1","fast","beh",29,21,38.5999984741211,0,1
"9","1","fast","beh",30,6,33.5999984741211,0,0
"9","1","fast","beh",31,27,49.9000015258789,1,1
"9","1","fast","beh",32,21,46,0,0
"9","1","fast","beh",33,15,45.0999984741211,0,1
"9","1","fast","beh",34,0,38,0,0
"9","1","fast","beh",35,24,48.4000015258789,0,1
"9","1","fast","beh",36,12,37.5,0,0
"9","1","fast","beh",37,21,41.0999984741211,0,1
"9","1","fast","beh",38,6,36.4000015258789,0,0
"9","1","fast","beh",39,9,45,1,1
"9","1","fast","beh",40,3,48.7000007629395,1,1
"9","1","fast","beh",41,12,45.2000007629395,0,0
"9","1","fast","beh",42,9,38.0999984741211,0,0
"9","1","fast","beh",43,6,37.2000007629395,0,1
"9","1","fast","beh",44,18,48.2000007629395,1,1
"9","1","fast","beh",45,15,40.5,0,1
"9","1","fast","beh",46,0,39.7000007629395,0,0
"9","1","fast","beh",47,9,45.0999984741211,0,1
"9","1","fast","beh",48,3,37.7000007629395,0,0
"9","1","fast","beh",49,9,39.7000007629395,0,0
"9","1","fast","beh",50,12,46.5,0,1
"9","1","fast","beh",51,21,48.9000015258789,1,1
"9","1","fast","beh",52,12,40.5,0,1
"9","1","fast","beh",53,21,48.2999992370605,0,1
"9","1","fast","beh",54,15,47.5,0,0
"9","1","fast","beh",55,21,43.2999992370605,0,1
"9","1","fast","beh",56,3,38.7000007629395,0,0
"9","1","fast","beh",57,3,45,1,1
"9","1","fast","beh",58,3,38.5,0,0
"9","1","fast","beh",59,12,41.4000015258789,0,0
"9","1","fast","beh",60,3,44.7000007629395,0,0
"9","1","fast","beh",61,21,43.5999984741211,0,1
"9","1","fast","beh",62,24,44.5999984741211,0,1
"9","1","fast","beh",63,9,41.0999984741211,0,0
"9","1","fast","beh",64,0,49,1,1
"9","1","fast","beh",65,18,49.4000015258789,0,1
"9","1","fast","beh",66,18,44.2999992370605,0,1
"9","1","fast","beh",67,12,42.5999984741211,0,0
"9","1","fast","beh",68,24,46.7000007629395,0,1
"9","1","fast","beh",69,0,47,0,0
"9","1","fast","beh",70,12,42.7999992370605,0,1
"9","1","fast","beh",71,21,45.5999984741211,0,1
"9","1","fast","beh",72,0,43.2999992370605,0,1
"9","1","fast","beh",73,9,42.2999992370605,0,0
"9","1","fast","beh",74,6,41.5999984741211,0,0
"9","1","fast","beh",75,24,46.4000015258789,0,1
"9","1","fast","beh",76,9,48.5,1,0
"9","1","fast","beh",77,12,43.2999992370605,0,0
"9","1","fast","beh",78,9,42.5999984741211,0,0
"9","1","fast","beh",79,12,49.2000007629395,1,1
"9","1","fast","beh",80,0,44.4000015258789,0,1
"9","1","fast","beh",81,12,43.2999992370605,0,0
"9","1","fast","beh",82,9,48.2999992370605,1,1
"9","1","fast","beh",83,0,39.7999992370605,0,0
"9","1","fast","beh",84,9,42.7000007629395,0,1
"9","1","fast","beh",85,0,40.5,0,0
"9","1","fast","beh",86,0,46.2000007629395,0,0
"9","1","fast","beh",87,15,44.0999984741211,0,0
"9","1","fast","beh",88,18,50,1,1
"9","1","fast","beh",89,3,47.5999984741211,0,1
"9","1","fast","beh",90,12,43.9000015258789,0,1
"9","1","fast","beh",91,6,48.4000015258789,1,1
"9","1","fast","beh",92,3,47.7000007629395,1,1
"9","1","fast","beh",93,6,47.5999984741211,0,1
"9","1","fast","beh",94,9,43.5999984741211,0,1
"9","1","fast","beh",95,18,49.2000007629395,1,1
"9","1","fast","beh",96,0,43.2999992370605,0,1
"9","1","fast","beh",97,18,44.9000015258789,0,0
"9","1","fast","beh",98,3,47.5999984741211,1,0
"9","1","fast","beh",99,21,48.4000015258789,0,1
"9","1","fast","beh",100,18,48.9000015258789,1,1
"10","1","fast","beh",1,27,35,0,0
"10","1","fast","beh",2,27,49.7999992370605,1,1
"10","1","fast","beh",3,21,36.2000007629395,1,0
"10","1","fast","beh",4,21,33,0,0
"10","1","fast","beh",5,12,32.7000007629395,0,0
"10","1","fast","beh",6,21,33.5,0,0
"10","1","fast","beh",7,3,30.6000003814697,1,0
"10","1","fast","beh",8,24,46.7999992370605,1,1
"10","1","fast","beh",9,18,30.6000003814697,0,0
"10","1","fast","beh",10,12,37.0999984741211,1,0
"10","1","fast","beh",11,15,36.5,0,1
"10","1","fast","beh",12,3,37,1,1
"10","1","fast","beh",13,15,35.5999984741211,0,0
"10","1","fast","beh",14,12,39.7000007629395,0,0
"10","1","fast","beh",15,18,39.7000007629395,0,0
"10","1","fast","beh",16,9,36.4000015258789,0,0
"10","1","fast","beh",17,9,37.7999992370605,0,0
"10","1","fast","beh",18,6,49,1,1
"10","1","fast","beh",19,27,46.7999992370605,0,1
"10","1","fast","beh",20,24,36.0999984741211,0,0
"10","1","fast","beh",21,27,49.2000007629395,1,0
"10","1","fast","beh",22,15,41.2999992370605,0,0
"10","1","fast","beh",23,21,35.2999992370605,0,0
"10","1","fast","beh",24,9,30.7000007629395,0,0
"10","1","fast","beh",25,27,48.4000015258789,0,0
"10","1","fast","beh",26,21,37.4000015258789,1,0
"10","1","fast","beh",27,15,42.7999992370605,1,1
"10","1","fast","beh",28,0,43.9000015258789,1,1
"10","1","fast","beh",29,3,45.5,0,0
"10","1","fast","beh",30,6,39.2999992370605,0,0
"10","1","fast","beh",31,15,31,0,0
"10","1","fast","beh",32,12,30.7999992370605,0,0
"10","1","fast","beh",33,12,43.2000007629395,1,1
"10","1","fast","beh",34,6,40.2000007629395,0,0
"10","1","fast","beh",35,9,30.7999992370605,0,0
"10","1","fast","beh",36,21,46.2999992370605,1,1
"10","1","fast","beh",37,18,34.2000007629395,1,0
"10","1","fast","beh",38,21,33.2000007629395,0,0
"10","1","fast","beh",39,6,40.7000007629395,1,1
"10","1","fast","beh",40,27,47.7000007629395,1,1
"10","1","fast","beh",41,27,46.5,0,1
"10","1","fast","beh",42,21,44.7999992370605,0,0
"10","1","fast","beh",43,27,36.9000015258789,0,0
"10","1","fast","beh",44,18,44.4000015258789,1,1
"10","1","fast","beh",45,0,35.9000015258789,0,0
"10","1","fast","beh",46,12,31.2999992370605,0,0
"10","1","fast","beh",47,18,33.7999992370605,0,0
"10","1","fast","beh",48,0,38.4000015258789,1,1
"10","1","fast","beh",49,27,48.0999984741211,1,1
"10","1","fast","beh",50,3,48.4000015258789,1,1
"10","1","fast","beh",51,27,46.9000015258789,0,0
"10","1","fast","beh",52,9,49.4000015258789,1,1
"10","1","fast","beh",53,12,40.9000015258789,0,1
"10","1","fast","beh",54,3,47.5,1,1
"10","1","fast","beh",55,12,41.2000007629395,0,1
"10","1","fast","beh",56,27,47.9000015258789,1,0
"10","1","fast","beh",57,27,47,1,1
"10","1","fast","beh",58,3,31.2999992370605,1,0
"10","1","fast","beh",59,27,37.7000007629395,0,0
"10","1","fast","beh",60,24,36.9000015258789,0,0
"10","1","fast","beh",61,24,45.7000007629395,1,1
"10","1","fast","beh",62,27,38.5,0,0
"10","1","fast","beh",63,15,41.7999992370605,0,0
"10","1","fast","beh",64,6,31.3999996185303,0,0
"10","1","fast","beh",65,21,44.2999992370605,0,0
"10","1","fast","beh",66,6,39.7000007629395,0,0
"10","1","fast","beh",67,21,44.9000015258789,0,0
"10","1","fast","beh",68,15,43.2999992370605,0,0
"10","1","fast","beh",69,6,49.2000007629395,1,1
"10","1","fast","beh",70,9,41.5,0,0
"10","1","fast","beh",71,9,33.7999992370605,0,0
"10","1","fast","beh",72,21,37.9000015258789,0,1
"10","1","fast","beh",73,12,35.4000015258789,0,1
"10","1","fast","beh",74,24,46.7999992370605,1,1
"10","1","fast","beh",75,3,40,0,0
"10","1","fast","beh",76,15,43.9000015258789,0,0
"10","1","fast","beh",77,12,43.5,0,0
"10","1","fast","beh",78,0,45,1,0
"10","1","fast","beh",79,9,35.5,0,0
"10","1","fast","beh",80,9,35.7999992370605,0,0
"10","1","fast","beh",81,15,37.5999984741211,0,1
"10","1","fast","beh",82,12,37.0999984741211,1,0
"10","1","fast","beh",83,9,42.9000015258789,1,1
"10","1","fast","beh",84,6,41.5999984741211,1,0
"10","1","fast","beh",85,18,37.7999992370605,0,0
"10","1","fast","beh",86,6,48.2000007629395,1,1
"10","1","fast","beh",87,12,43,0,0
"10","1","fast","beh",88,12,36.5,0,0
"10","1","fast","beh",89,0,42.0999984741211,1,1
"10","1","fast","beh",90,18,38.5999984741211,0,0
"10","1","fast","beh",91,9,36,0,0
"10","1","fast","beh",92,6,35,0,0
"10","1","fast","beh",93,27,41.4000015258789,0,1
